Año,Cve. Edo.,Entidad Fed.,Municipio,Municipio o Deleg.,PM10,PM2.5,SO2,CO,NOX,COV,NH3
2005,19,NUEVO LEON,19050,Vallecillo,51.53,21.11,0.98,"3,861.59","2,281.09","4,842.61",60.68
2005,19,NUEVO LEON,19051,Villaldama,44.36,26.6,4.5,"5,833.02",892.63,"2,068.35",34.63
2005,20,OAXACA,20001,Abejones,8.03,7.03,0.27,72.31,84.2,714.83,4
2005,20,OAXACA,20002,Acatlán de Pérez Figueroa,"2,004.77","1,835.75",459.85,"12,650.53","3,440.79","14,968.34",436.08
2005,20,OAXACA,20003,Asunción Cacalotepec,14.88,10.67,0.56,79.73,20.68,57.03,9.35
2005,20,OAXACA,20004,Asunción Cuyotepeji,5,3.84,0.19,36.26,13.95,16.8,2.87
2005,20,OAXACA,20005,Asunción Ixtaltepec,128.62,82.79,9.26,"1,330.34","1,079.39","7,618.10",65.64
2005,20,OAXACA,20006,Asunción Nochixtlán,113.31,83.27,27.48,"2,159.01",772.71,"2,146.81",58.14
2005,20,OAXACA,20007,Asunción Ocotlán,18.79,15.91,0.64,265.7,25.6,97.08,10.63
2005,20,OAXACA,20008,Asunción Tlacolulita,6.7,3.97,0.83,43.03,82.94,"1,365.81",4.33
2005,20,OAXACA,20009,Ayotzintepec,97.7,48.38,2.05,282.12,166.43,"4,089.06",47.37
2005,20,OAXACA,20010,El Barrio de la Soledad,158.03,113.47,"1,000.67","1,360.33",862.12,"6,313.62",96.71
2005,20,OAXACA,20011,Calihualá,5.22,5,0.08,45.6,23.57,428.02,2.61
2005,20,OAXACA,20012,Candelaria Loxicha,72.67,47.33,2.21,460.28,197.35,"3,051.79",54.64
2005,20,OAXACA,20013,Ciénega de Zimatlán,25.51,16.65,1.76,611.79,52.5,133.35,13.09
2005,20,OAXACA,20014,Ciudad Ixtepec,137.25,118.24,19.96,"2,980.99",504.24,"3,024.78",72.07
2005,20,OAXACA,20015,Coatecas Altas,31.32,24.83,0.52,334.02,174.42,372.89,17.69
2005,20,OAXACA,20016,Coicoyán de las Flores,41.84,36.22,0.58,312.22,55.47,617.48,36.42
2005,20,OAXACA,20017,La Compañía,38.01,24.57,1.14,486.79,99.56,217.23,20.05
2005,20,OAXACA,20018,Concepción Buenavista,10.91,6.54,0.21,49.79,65.22,670.89,5.78
2005,20,OAXACA,20019,Concepción Pápalo,25.01,18.23,1.01,217.06,77.57,"1,324.99",13.85
2005,20,OAXACA,20020,Constancia del Rosario,43.25,35.26,2.52,437.26,63.6,239.93,19.54
2005,20,OAXACA,20021,Cosolapa,900.94,819.74,58.85,"5,126.08",721.62,"2,305.86",191.94
2005,20,OAXACA,20022,Cosoltepec,7.06,5.28,0.09,48.44,42.76,608.56,4.25
2005,20,OAXACA,20023,Cuilápam de Guerrero,143.71,117.01,11.11,"2,331.57",171.65,566.81,60.97
2005,20,OAXACA,20024,Cuyamecalco Villa de Zaragoza,40.8,35.49,2.87,385.73,123.99,861.33,13.82
2005,20,OAXACA,20025,Chahuites,69.66,52.22,4.97,632.05,116.91,339.24,44.1
2005,20,OAXACA,20026,Chalcatongo de Hidalgo,58.46,41.38,3.54,624.72,249.41,555.96,33.59
2005,20,OAXACA,20027,Chiquihuitlán de Benito Juárez,14.63,11.6,0.69,85.97,5.99,244.19,9.04
2005,20,OAXACA,20028,Heroica Ciudad de Ejutla de Crespo,118.22,91.87,15.85,"3,089.33",669.9,"1,662.97",66.42
2005,20,OAXACA,20029,Eloxochitlán de Flores Magón,26.9,20.21,0.85,152.27,72.48,196.09,22.63
2005,20,OAXACA,20030,El Espinal,58.81,43.05,5.54,903.65,281.03,649.85,29.13
2005,20,OAXACA,20031,Tamazulápam del Espíritu Santo,39.08,32.95,1.82,357.95,104.27,289.45,27.72
2005,20,OAXACA,20032,Fresnillo de Trujano,7.1,4.73,0.2,35.31,145.09,992.71,4.23
2005,20,OAXACA,20033,Guadalupe Etla,45.52,16.34,14.44,523.86,36.91,101.37,"5,499.33"
2005,20,OAXACA,20034,Guadalupe de Ramírez,7.82,6.13,0.95,84.05,49.83,562.64,4.42
2005,20,OAXACA,20035,Guelatao de Juárez,3,2.37,0.21,122.04,11.33,80.75,1.74
2005,20,OAXACA,20036,Guevea de Humboldt,130.41,94.68,8.22,992.27,89.29,"7,139.09",47.62
2005,20,OAXACA,20037,Mesones Hidalgo,25.74,19.63,0.66,196.01,60.18,706.56,16.5
2005,20,OAXACA,20038,Villa Hidalgo,11.33,10.56,7.16,110.36,128.13,530.9,6.32
2005,20,OAXACA,20039,Heroica Ciudad de Huajuapan de León,320.79,273.94,44.62,"10,470.85",717,"2,864.29","7,298.99"
2005,20,OAXACA,20040,Huautepec,42.52,29.44,0.84,202.05,65.99,618.81,29.58
2005,20,OAXACA,20041,Huautla de Jiménez,197.5,156.02,10.58,"1,170.74",430.81,"1,985.53",129.95
2005,20,OAXACA,20042,Ixtlán de Juárez,76.05,52.03,11.29,787.78,256.53,"19,912.29","1,009.41"
2005,20,OAXACA,20043,Heroica Ciudad de Juchitán de Zaragoza,519.68,429.25,154.2,"7,586.59","1,502.15","6,592.23",273.28
2005,20,OAXACA,20044,Loma Bonita,269.02,205.39,58.21,"2,758.19","1,865.81","4,499.32",142.68
2005,20,OAXACA,20045,Magdalena Apasco,39.53,32.26,43.54,669.34,90.87,264.91,20.68
2005,20,OAXACA,20046,Magdalena Jaltepec,40.06,23.31,6.28,310.11,403.09,863.55,23.64
2005,20,OAXACA,20047,Santa Magdalena Jicotlán,3.98,2.29,0.08,28.49,7.64,5.37,1.61
2005,20,OAXACA,20048,Magdalena Mixtepec,8.32,6.01,0.14,210.97,10.31,28.27,4.75
2005,20,OAXACA,20049,Magdalena Ocotlán,6.09,5.4,0.12,77.19,35.99,79.6,3.04
2005,20,OAXACA,20050,Magdalena Peñasco,20.74,17.86,0.32,185.49,120.65,254.57,11.91
2005,20,OAXACA,20051,Magdalena Teitipac,26.07,21.48,3.14,573.39,63.92,167.01,14.35
2005,20,OAXACA,20052,Magdalena Tequisistlán,44.66,32.24,2.77,412.52,342.62,"7,446.88",27.34
2005,20,OAXACA,20053,Magdalena Tlacotepec,12.18,7.17,1.7,110.36,101.77,"1,203.30",6.14
2005,20,OAXACA,20054,Magdalena Zahuatlán,8.32,4.51,0.26,101.03,79.74,156.48,4
2005,20,OAXACA,20055,Mariscala de Juárez,20.64,15.95,2.08,216.65,150.06,"1,876.66",11.49
2005,20,OAXACA,20056,Mártires de Tacubaya,13.93,7.38,0.16,47.14,38.6,"1,010.64",7.48
2005,20,OAXACA,20057,Matías Romero Avendaño,309.7,211.9,26.33,"3,171.49","2,582.20","20,587.08",160.94
2005,20,OAXACA,20058,Mazatlán Villa de Flores,78.91,62.99,1.53,465.21,518.21,"2,007.21",49.98
2005,20,OAXACA,20059,Miahuatlán de Porfirio Díaz,196.84,158.22,29.01,"5,024.88","1,212.60","3,030.96",117.92
2005,20,OAXACA,20060,Mixistlán de la Reforma,15.09,11.91,0.24,135.89,64.88,564.56,9.33
2005,20,OAXACA,20061,Monjas,14.28,10.57,0.33,170.73,43.64,114.27,8.79
2005,20,OAXACA,20062,Natividad,3.57,3.32,0.65,85.72,16.04,27.3,1.46
2005,20,OAXACA,20063,Nazareno Etla,23.33,19.01,5.98,590.28,44.85,143.75,12.15
2005,20,OAXACA,20064,Nejapa de Madero,143.96,89.38,5.54,"1,212.61",343.8,"5,306.91",60.1
2005,20,OAXACA,20065,Ixpantepec Nieves,9.46,7.08,0.33,195.24,127.78,771.05,5.52
2005,20,OAXACA,20066,Santiago Niltepec,76.95,37.13,3.2,278.29,387.09,"5,776.52",39.18
2005,20,OAXACA,20067,Oaxaca de Juárez,600.37,185.91,325.2,"50,544.80","3,114.77","7,877.34",658.09
2005,20,OAXACA,20068,Ocotlán de Morelos,124,101.05,25.95,"3,543.85",462.14,"1,126.80",68.53
2005,20,OAXACA,20069,La Pe,19.71,12.76,0.38,162.51,79.3,170.35,11.76
2005,20,OAXACA,20070,Pinotepa de Don Luis,41.48,32.91,1.96,287.02,214.21,706.47,25.67
2005,20,OAXACA,20071,Pluma Hidalgo,49.4,24.11,1.13,356.47,182.02,"2,299.58",40.82
2005,20,OAXACA,20072,San José del Progreso,30.96,29.62,1.53,580.01,149.28,370.02,17.67
2005,20,OAXACA,20073,Putla Villa de Guerrero,355.93,298.52,26.14,"4,126.99",622.38,"1,980.55",122.55
2005,20,OAXACA,20074,Santa Catarina Quioquitani,3.58,2.34,0.15,22.53,17.28,34.55,2.18
2005,20,OAXACA,20075,Reforma de Pineda,42.66,20.7,2.59,159.63,116.87,539.3,21.12
2005,20,OAXACA,20076,La Reforma,20.05,15.34,0.81,191.9,84.81,845.24,12.84
2005,20,OAXACA,20077,Reyes Etla,22.52,17.17,4.01,376.7,48.54,132.97,12.13
2005,20,OAXACA,20078,Rojas de Cuauhtémoc,10.07,6.04,0.67,168.36,45.81,98.32,5.07
2005,20,OAXACA,20079,Salina Cruz,"4,361.54","3,296.76","96,703.90","116,795.06","6,535.52","7,780.08",308.08
2005,20,OAXACA,20080,San Agustín Amatengo,12.9,8.56,0.89,289.84,99.35,205.19,7.53
2005,20,OAXACA,20081,San Agustín Atenango,10.76,8.79,0.49,149.07,103.95,671.61,6.37
2005,20,OAXACA,20082,San Agustín Chayuco,42.6,25.71,0.54,183.65,101.11,"4,041.75",27.35
2005,20,OAXACA,20083,San Agustín de las Juntas,9.25,7.18,41.35,750.49,80.11,201.49,16.17
2005,20,OAXACA,20084,San Agustín Etla,17.18,15.5,1.73,467.46,81.89,202.86,9.27
2005,20,OAXACA,20085,San Agustín Loxicha,148.86,98.71,2.42,856.56,186.44,"6,763.31",127.14
2005,20,OAXACA,20086,San Agustín Tlacotepec,14.8,12.09,1.57,163.77,73.31,143.61,4.29
2005,20,OAXACA,20087,San Agustín Yatareni,3.83,2.76,6.56,"1,302.94",86.03,156.05,8.84
2005,20,OAXACA,20088,San Andrés Cabecera Nueva,39.19,31.88,7.62,358.01,81.48,237.63,12.76
