ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,VIVTOT,POBTOT
06,Colima,007,Manzanillo,0001,Manzanillo,176A,032,16,22
06,Colima,007,Manzanillo,0001,Manzanillo,176A,033,18,51
06,Colima,007,Manzanillo,0001,Manzanillo,176A,034,8,19
06,Colima,007,Manzanillo,0001,Manzanillo,176A,035,18,55
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1774,000,304,785
06,Colima,007,Manzanillo,0001,Manzanillo,1774,001,13,39
06,Colima,007,Manzanillo,0001,Manzanillo,1774,002,19,54
06,Colima,007,Manzanillo,0001,Manzanillo,1774,003,20,61
06,Colima,007,Manzanillo,0001,Manzanillo,1774,004,8,26
06,Colima,007,Manzanillo,0001,Manzanillo,1774,005,26,54
06,Colima,007,Manzanillo,0001,Manzanillo,1774,006,39,92
06,Colima,007,Manzanillo,0001,Manzanillo,1774,007,38,99
06,Colima,007,Manzanillo,0001,Manzanillo,1774,008,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1774,009,25,57
06,Colima,007,Manzanillo,0001,Manzanillo,1774,010,40,104
06,Colima,007,Manzanillo,0001,Manzanillo,1774,011,40,90
06,Colima,007,Manzanillo,0001,Manzanillo,1774,012,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1774,013,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1774,014,17,59
06,Colima,007,Manzanillo,0001,Manzanillo,1774,015,19,50
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1789,000,1122,2463
06,Colima,007,Manzanillo,0001,Manzanillo,1789,001,62,167
06,Colima,007,Manzanillo,0001,Manzanillo,1789,002,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1789,003,83,192
06,Colima,007,Manzanillo,0001,Manzanillo,1789,004,99,203
06,Colima,007,Manzanillo,0001,Manzanillo,1789,005,70,153
06,Colima,007,Manzanillo,0001,Manzanillo,1789,006,24,40
06,Colima,007,Manzanillo,0001,Manzanillo,1789,007,151,358
06,Colima,007,Manzanillo,0001,Manzanillo,1789,008,63,132
06,Colima,007,Manzanillo,0001,Manzanillo,1789,009,48,144
06,Colima,007,Manzanillo,0001,Manzanillo,1789,010,45,104
06,Colima,007,Manzanillo,0001,Manzanillo,1789,011,48,124
06,Colima,007,Manzanillo,0001,Manzanillo,1789,012,55,128
06,Colima,007,Manzanillo,0001,Manzanillo,1789,013,48,87
06,Colima,007,Manzanillo,0001,Manzanillo,1789,014,32,83
06,Colima,007,Manzanillo,0001,Manzanillo,1789,015,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1789,016,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1789,017,47,99
06,Colima,007,Manzanillo,0001,Manzanillo,1789,018,48,109
06,Colima,007,Manzanillo,0001,Manzanillo,1789,019,47,85
06,Colima,007,Manzanillo,0001,Manzanillo,1789,020,56,93
06,Colima,007,Manzanillo,0001,Manzanillo,1789,021,24,53
06,Colima,007,Manzanillo,0001,Manzanillo,1789,022,24,34
06,Colima,007,Manzanillo,0001,Manzanillo,1789,023,48,75
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1793,000,878,2569
06,Colima,007,Manzanillo,0001,Manzanillo,1793,001,28,82
06,Colima,007,Manzanillo,0001,Manzanillo,1793,002,13,38
06,Colima,007,Manzanillo,0001,Manzanillo,1793,003,32,89
06,Colima,007,Manzanillo,0001,Manzanillo,1793,004,11,32
06,Colima,007,Manzanillo,0001,Manzanillo,1793,005,30,113
06,Colima,007,Manzanillo,0001,Manzanillo,1793,006,16,39
06,Colima,007,Manzanillo,0001,Manzanillo,1793,007,21,61
06,Colima,007,Manzanillo,0001,Manzanillo,1793,009,17,48
06,Colima,007,Manzanillo,0001,Manzanillo,1793,010,32,90
06,Colima,007,Manzanillo,0001,Manzanillo,1793,011,16,54
06,Colima,007,Manzanillo,0001,Manzanillo,1793,012,15,25
06,Colima,007,Manzanillo,0001,Manzanillo,1793,013,17,54
06,Colima,007,Manzanillo,0001,Manzanillo,1793,015,13,43
06,Colima,007,Manzanillo,0001,Manzanillo,1793,016,8,23
06,Colima,007,Manzanillo,0001,Manzanillo,1793,017,13,32
06,Colima,007,Manzanillo,0001,Manzanillo,1793,018,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1793,021,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1793,022,47,130
06,Colima,007,Manzanillo,0001,Manzanillo,1793,023,48,159
06,Colima,007,Manzanillo,0001,Manzanillo,1793,024,32,107
06,Colima,007,Manzanillo,0001,Manzanillo,1793,025,32,109
06,Colima,007,Manzanillo,0001,Manzanillo,1793,026,32,90
06,Colima,007,Manzanillo,0001,Manzanillo,1793,028,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1793,029,38,107
06,Colima,007,Manzanillo,0001,Manzanillo,1793,030,26,85
06,Colima,007,Manzanillo,0001,Manzanillo,1793,031,26,68
06,Colima,007,Manzanillo,0001,Manzanillo,1793,032,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1793,033,13,44
06,Colima,007,Manzanillo,0001,Manzanillo,1793,034,17,48
06,Colima,007,Manzanillo,0001,Manzanillo,1793,035,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1793,036,26,60
06,Colima,007,Manzanillo,0001,Manzanillo,1793,037,12,47
06,Colima,007,Manzanillo,0001,Manzanillo,1793,038,13,31
06,Colima,007,Manzanillo,0001,Manzanillo,1793,039,26,73
06,Colima,007,Manzanillo,0001,Manzanillo,1793,040,23,61
06,Colima,007,Manzanillo,0001,Manzanillo,1793,041,16,58
06,Colima,007,Manzanillo,0001,Manzanillo,1793,042,13,25
06,Colima,007,Manzanillo,0001,Manzanillo,1793,043,22,47
06,Colima,007,Manzanillo,0001,Manzanillo,1793,044,2,6
06,Colima,007,Manzanillo,0001,Manzanillo,1793,045,30,82
06,Colima,007,Manzanillo,0001,Manzanillo,1793,046,30,83
06,Colima,007,Manzanillo,0001,Manzanillo,1793,047,30,94
06,Colima,007,Manzanillo,0001,Manzanillo,1793,048,29,100
06,Colima,007,Manzanillo,0001,Manzanillo,1793,049,13,32
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1806,000,293,795
06,Colima,007,Manzanillo,0001,Manzanillo,1806,001,38,100
06,Colima,007,Manzanillo,0001,Manzanillo,1806,002,41,122
06,Colima,007,Manzanillo,0001,Manzanillo,1806,003,9,22
06,Colima,007,Manzanillo,0001,Manzanillo,1806,004,37,90
06,Colima,007,Manzanillo,0001,Manzanillo,1806,005,37,108
06,Colima,007,Manzanillo,0001,Manzanillo,1806,006,40,112
06,Colima,007,Manzanillo,0001,Manzanillo,1806,007,34,79
06,Colima,007,Manzanillo,0001,Manzanillo,1806,008,20,66
06,Colima,007,Manzanillo,0001,Manzanillo,1806,009,10,26
06,Colima,007,Manzanillo,0001,Manzanillo,1806,010,11,20
06,Colima,007,Manzanillo,0001,Manzanillo,1806,011,10,29
06,Colima,007,Manzanillo,0001,Manzanillo,1806,012,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1806,013,6,21
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1810,000,200,649
06,Colima,007,Manzanillo,0001,Manzanillo,1810,001,14,39
06,Colima,007,Manzanillo,0001,Manzanillo,1810,002,28,102
06,Colima,007,Manzanillo,0001,Manzanillo,1810,003,24,68
06,Colima,007,Manzanillo,0001,Manzanillo,1810,004,13,47
06,Colima,007,Manzanillo,0001,Manzanillo,1810,005,37,117
06,Colima,007,Manzanillo,0001,Manzanillo,1810,006,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1810,007,33,119
06,Colima,007,Manzanillo,0001,Manzanillo,1810,008,16,43
06,Colima,007,Manzanillo,0001,Manzanillo,1810,009,35,114
06,Colima,007,Manzanillo,0001,Manzanillo,1810,010,0,0
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1825,000,149,408
06,Colima,007,Manzanillo,0001,Manzanillo,1825,001,30,82
06,Colima,007,Manzanillo,0001,Manzanillo,1825,002,32,89
06,Colima,007,Manzanillo,0001,Manzanillo,1825,003,5,14
06,Colima,007,Manzanillo,0001,Manzanillo,1825,004,15,45
06,Colima,007,Manzanillo,0001,Manzanillo,1825,005,18,41
06,Colima,007,Manzanillo,0001,Manzanillo,1825,007,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1825,008,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1825,009,30,87
06,Colima,007,Manzanillo,0001,Manzanillo,1825,011,18,48
06,Colima,007,Manzanillo,0001,Manzanillo,1825,800,1,2
06,Colima,007,Manzanillo,0001,Total AGEB urbana,183A,000,457,1269
06,Colima,007,Manzanillo,0001,Manzanillo,183A,001,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,183A,002,6,9
06,Colima,007,Manzanillo,0001,Manzanillo,183A,003,29,81
06,Colima,007,Manzanillo,0001,Manzanillo,183A,004,31,82
06,Colima,007,Manzanillo,0001,Manzanillo,183A,005,24,76
06,Colima,007,Manzanillo,0001,Manzanillo,183A,006,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,183A,007,20,56
06,Colima,007,Manzanillo,0001,Manzanillo,183A,008,24,69
06,Colima,007,Manzanillo,0001,Manzanillo,183A,009,37,110
06,Colima,007,Manzanillo,0001,Manzanillo,183A,010,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,183A,011,16,52
06,Colima,007,Manzanillo,0001,Manzanillo,183A,012,22,65
06,Colima,007,Manzanillo,0001,Manzanillo,183A,013,40,113
06,Colima,007,Manzanillo,0001,Manzanillo,183A,014,54,123
06,Colima,007,Manzanillo,0001,Manzanillo,183A,020,26,63
06,Colima,007,Manzanillo,0001,Manzanillo,183A,021,8,27
06,Colima,007,Manzanillo,0001,Manzanillo,183A,022,24,57
06,Colima,007,Manzanillo,0001,Manzanillo,183A,023,10,29
06,Colima,007,Manzanillo,0001,Manzanillo,183A,024,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,183A,025,6,21
06,Colima,007,Manzanillo,0001,Manzanillo,183A,026,16,56
06,Colima,007,Manzanillo,0001,Manzanillo,183A,027,14,39
06,Colima,007,Manzanillo,0001,Manzanillo,183A,028,15,48
06,Colima,007,Manzanillo,0001,Manzanillo,183A,029,21,49
06,Colima,007,Manzanillo,0001,Manzanillo,183A,030,13,40
06,Colima,007,Manzanillo,0001,Manzanillo,183A,031,1,4
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1844,000,175,382
06,Colima,007,Manzanillo,0001,Manzanillo,1844,001,22,41
06,Colima,007,Manzanillo,0001,Manzanillo,1844,002,23,58
06,Colima,007,Manzanillo,0001,Manzanillo,1844,003,26,57
06,Colima,007,Manzanillo,0001,Manzanillo,1844,004,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1844,005,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1844,006,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1844,007,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1844,008,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1844,009,14,22
06,Colima,007,Manzanillo,0001,Manzanillo,1844,010,14,20
06,Colima,007,Manzanillo,0001,Manzanillo,1844,011,14,33
06,Colima,007,Manzanillo,0001,Manzanillo,1844,012,62,151
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1859,000,164,353
06,Colima,007,Manzanillo,0001,Manzanillo,1859,001,16,30
06,Colima,007,Manzanillo,0001,Manzanillo,1859,002,17,47
06,Colima,007,Manzanillo,0001,Manzanillo,1859,003,29,70
06,Colima,007,Manzanillo,0001,Manzanillo,1859,004,32,82
06,Colima,007,Manzanillo,0001,Manzanillo,1859,005,18,43
06,Colima,007,Manzanillo,0001,Manzanillo,1859,006,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1859,007,8,22
06,Colima,007,Manzanillo,0001,Manzanillo,1859,008,9,27
06,Colima,007,Manzanillo,0001,Manzanillo,1859,009,16,5
06,Colima,007,Manzanillo,0001,Manzanillo,1859,010,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1859,011,19,27
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1863,000,143,370
06,Colima,007,Manzanillo,0001,Manzanillo,1863,001,18,48
06,Colima,007,Manzanillo,0001,Manzanillo,1863,002,20,57
06,Colima,007,Manzanillo,0001,Manzanillo,1863,003,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1863,004,22,60
06,Colima,007,Manzanillo,0001,Manzanillo,1863,005,18,58
06,Colima,007,Manzanillo,0001,Manzanillo,1863,006,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1863,007,21,61
06,Colima,007,Manzanillo,0001,Manzanillo,1863,008,17,35
06,Colima,007,Manzanillo,0001,Manzanillo,1863,009,24,51
06,Colima,007,Manzanillo,0001,Manzanillo,1863,010,3,0
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1878,000,10,35
06,Colima,007,Manzanillo,0001,Manzanillo,1878,001,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,002,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,003,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,004,7,20
06,Colima,007,Manzanillo,0001,Manzanillo,1878,005,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,006,2,11
06,Colima,007,Manzanillo,0001,Manzanillo,1878,007,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,008,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,009,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,010,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,011,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1878,012,1,4
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1882,000,191,53
06,Colima,007,Manzanillo,0001,Manzanillo,1882,001,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,002,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,003,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,004,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,005,1,6
06,Colima,007,Manzanillo,0001,Manzanillo,1882,006,2,9
06,Colima,007,Manzanillo,0001,Manzanillo,1882,007,1,7
06,Colima,007,Manzanillo,0001,Manzanillo,1882,008,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,009,2,1
06,Colima,007,Manzanillo,0001,Manzanillo,1882,010,4,3
06,Colima,007,Manzanillo,0001,Manzanillo,1882,011,5,6
06,Colima,007,Manzanillo,0001,Manzanillo,1882,012,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,013,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,014,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,015,64,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,016,96,16
06,Colima,007,Manzanillo,0001,Manzanillo,1882,017,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,018,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,019,3,0
06,Colima,007,Manzanillo,0001,Manzanillo,1882,020,13,5
06,Colima,007,Manzanillo,0001,Total AGEB urbana,1897,000,2189,5705
06,Colima,007,Manzanillo,0001,Manzanillo,1897,001,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,002,48,140
06,Colima,007,Manzanillo,0001,Manzanillo,1897,003,48,114
06,Colima,007,Manzanillo,0001,Manzanillo,1897,004,64,177
06,Colima,007,Manzanillo,0001,Manzanillo,1897,005,48,164
06,Colima,007,Manzanillo,0001,Manzanillo,1897,006,46,110
06,Colima,007,Manzanillo,0001,Manzanillo,1897,007,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,008,63,159
06,Colima,007,Manzanillo,0001,Manzanillo,1897,009,27,74
06,Colima,007,Manzanillo,0001,Manzanillo,1897,010,56,120
06,Colima,007,Manzanillo,0001,Manzanillo,1897,011,55,129
06,Colima,007,Manzanillo,0001,Manzanillo,1897,012,56,151
06,Colima,007,Manzanillo,0001,Manzanillo,1897,013,56,186
06,Colima,007,Manzanillo,0001,Manzanillo,1897,014,56,172
06,Colima,007,Manzanillo,0001,Manzanillo,1897,015,57,193
06,Colima,007,Manzanillo,0001,Manzanillo,1897,016,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,017,20,44
06,Colima,007,Manzanillo,0001,Manzanillo,1897,018,14,51
06,Colima,007,Manzanillo,0001,Manzanillo,1897,019,28,78
06,Colima,007,Manzanillo,0001,Manzanillo,1897,020,52,112
06,Colima,007,Manzanillo,0001,Manzanillo,1897,021,84,264
06,Colima,007,Manzanillo,0001,Manzanillo,1897,022,40,127
06,Colima,007,Manzanillo,0001,Manzanillo,1897,023,40,93
06,Colima,007,Manzanillo,0001,Manzanillo,1897,024,41,105
06,Colima,007,Manzanillo,0001,Manzanillo,1897,025,7,24
06,Colima,007,Manzanillo,0001,Manzanillo,1897,026,12,36
06,Colima,007,Manzanillo,0001,Manzanillo,1897,027,7,20
06,Colima,007,Manzanillo,0001,Manzanillo,1897,028,16,45
06,Colima,007,Manzanillo,0001,Manzanillo,1897,029,54,141
06,Colima,007,Manzanillo,0001,Manzanillo,1897,030,56,158
06,Colima,007,Manzanillo,0001,Manzanillo,1897,031,56,175
06,Colima,007,Manzanillo,0001,Manzanillo,1897,032,30,107
06,Colima,007,Manzanillo,0001,Manzanillo,1897,033,60,138
06,Colima,007,Manzanillo,0001,Manzanillo,1897,034,59,172
06,Colima,007,Manzanillo,0001,Manzanillo,1897,035,58,170
06,Colima,007,Manzanillo,0001,Manzanillo,1897,036,42,127
06,Colima,007,Manzanillo,0001,Manzanillo,1897,037,24,66
06,Colima,007,Manzanillo,0001,Manzanillo,1897,038,141,477
06,Colima,007,Manzanillo,0001,Manzanillo,1897,040,114,407
06,Colima,007,Manzanillo,0001,Manzanillo,1897,041,111,319
06,Colima,007,Manzanillo,0001,Manzanillo,1897,042,6,9
06,Colima,007,Manzanillo,0001,Manzanillo,1897,043,18,7
06,Colima,007,Manzanillo,0001,Manzanillo,1897,044,6,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,045,10,17
06,Colima,007,Manzanillo,0001,Manzanillo,1897,046,16,6
06,Colima,007,Manzanillo,0001,Manzanillo,1897,047,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,048,8,3
06,Colima,007,Manzanillo,0001,Manzanillo,1897,049,17,9
06,Colima,007,Manzanillo,0001,Manzanillo,1897,050,52,132
06,Colima,007,Manzanillo,0001,Manzanillo,1897,051,144,141
06,Colima,007,Manzanillo,0001,Manzanillo,1897,052,12,26
06,Colima,007,Manzanillo,0001,Manzanillo,1897,053,12,10
06,Colima,007,Manzanillo,0001,Manzanillo,1897,054,42,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,055,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,1897,056,0,0
06,Colima,007,Manzanillo,0001,Total AGEB urbana,190A,000,729,1834
06,Colima,007,Manzanillo,0001,Manzanillo,190A,001,56,152
06,Colima,007,Manzanillo,0001,Manzanillo,190A,002,48,130
06,Colima,007,Manzanillo,0001,Manzanillo,190A,003,56,171
06,Colima,007,Manzanillo,0001,Manzanillo,190A,004,47,141
06,Colima,007,Manzanillo,0001,Manzanillo,190A,005,34,75
06,Colima,007,Manzanillo,0001,Manzanillo,190A,006,31,87
06,Colima,007,Manzanillo,0001,Manzanillo,190A,007,15,41
06,Colima,007,Manzanillo,0001,Manzanillo,190A,008,12,28
06,Colima,007,Manzanillo,0001,Manzanillo,190A,009,48,124
06,Colima,007,Manzanillo,0001,Manzanillo,190A,010,40,101
06,Colima,007,Manzanillo,0001,Manzanillo,190A,011,56,157
06,Colima,007,Manzanillo,0001,Manzanillo,190A,012,48,120
06,Colima,007,Manzanillo,0001,Manzanillo,190A,013,26,66
06,Colima,007,Manzanillo,0001,Manzanillo,190A,014,33,80
06,Colima,007,Manzanillo,0001,Manzanillo,190A,015,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,190A,016,44,116
06,Colima,007,Manzanillo,0001,Manzanillo,190A,017,40,113
06,Colima,007,Manzanillo,0001,Manzanillo,190A,018,7,0
06,Colima,007,Manzanillo,0001,Manzanillo,190A,019,19,44
06,Colima,007,Manzanillo,0001,Manzanillo,190A,020,38,63
06,Colima,007,Manzanillo,0001,Manzanillo,190A,021,16,25
06,Colima,007,Manzanillo,0001,Manzanillo,190A,022,15,0
06,Colima,007,Manzanillo,0021,Total de la localidad urbana,0000,000,3742,9664
06,Colima,007,Manzanillo,0021,Total AGEB urbana,0812,000,316,885
06,Colima,007,Manzanillo,0021,El Colomo,0812,001,143,384
06,Colima,007,Manzanillo,0021,El Colomo,0812,002,88,261
06,Colima,007,Manzanillo,0021,El Colomo,0812,003,12,49
06,Colima,007,Manzanillo,0021,El Colomo,0812,004,9,20
06,Colima,007,Manzanillo,0021,El Colomo,0812,005,42,107
06,Colima,007,Manzanillo,0021,El Colomo,0812,006,22,64
06,Colima,007,Manzanillo,0021,Total AGEB urbana,0827,000,460,733
06,Colima,007,Manzanillo,0021,El Colomo,0827,001,12,38
06,Colima,007,Manzanillo,0021,El Colomo,0827,002,9,22
06,Colima,007,Manzanillo,0021,El Colomo,0827,003,21,48
06,Colima,007,Manzanillo,0021,El Colomo,0827,004,26,56
06,Colima,007,Manzanillo,0021,El Colomo,0827,005,40,59
06,Colima,007,Manzanillo,0021,El Colomo,0827,006,29,43
06,Colima,007,Manzanillo,0021,El Colomo,0827,007,40,41
06,Colima,007,Manzanillo,0021,El Colomo,0827,008,18,24
06,Colima,007,Manzanillo,0021,El Colomo,0827,009,26,37
06,Colima,007,Manzanillo,0021,El Colomo,0827,010,14,17
06,Colima,007,Manzanillo,0021,El Colomo,0827,011,47,53
06,Colima,007,Manzanillo,0021,El Colomo,0827,012,0,0
06,Colima,007,Manzanillo,0021,El Colomo,0827,013,27,31
06,Colima,007,Manzanillo,0021,El Colomo,0827,014,0,0
06,Colima,007,Manzanillo,0021,El Colomo,0827,015,0,0
06,Colima,007,Manzanillo,0021,El Colomo,0827,016,36,64
06,Colima,007,Manzanillo,0021,El Colomo,0827,017,27,43
06,Colima,007,Manzanillo,0021,El Colomo,0827,018,42,66
06,Colima,007,Manzanillo,0021,El Colomo,0827,019,44,87
06,Colima,007,Manzanillo,0021,El Colomo,0827,800,2,4
06,Colima,007,Manzanillo,0021,Total AGEB urbana,0916,000,1168,3395
06,Colima,007,Manzanillo,0021,El Colomo,0916,001,18,38
06,Colima,007,Manzanillo,0021,El Colomo,0916,002,57,169
06,Colima,007,Manzanillo,0021,El Colomo,0916,003,32,90
06,Colima,007,Manzanillo,0021,El Colomo,0916,004,20,63
06,Colima,007,Manzanillo,0021,El Colomo,0916,005,50,160
06,Colima,007,Manzanillo,0021,El Colomo,0916,009,24,78
06,Colima,007,Manzanillo,0021,El Colomo,0916,010,21,61
06,Colima,007,Manzanillo,0021,El Colomo,0916,011,27,72
06,Colima,007,Manzanillo,0021,El Colomo,0916,012,56,141
06,Colima,007,Manzanillo,0021,El Colomo,0916,013,26,77
06,Colima,007,Manzanillo,0021,El Colomo,0916,015,25,72
06,Colima,007,Manzanillo,0021,El Colomo,0916,016,16,43
06,Colima,007,Manzanillo,0021,El Colomo,0916,017,22,68
06,Colima,007,Manzanillo,0021,El Colomo,0916,019,28,75
06,Colima,007,Manzanillo,0021,El Colomo,0916,020,30,70
06,Colima,007,Manzanillo,0021,El Colomo,0916,021,28,107
06,Colima,007,Manzanillo,0021,El Colomo,0916,022,35,92
06,Colima,007,Manzanillo,0021,El Colomo,0916,024,24,85
06,Colima,007,Manzanillo,0021,El Colomo,0916,025,20,56
06,Colima,007,Manzanillo,0021,El Colomo,0916,026,8,24
06,Colima,007,Manzanillo,0021,El Colomo,0916,027,22,44
06,Colima,007,Manzanillo,0021,El Colomo,0916,029,13,41
06,Colima,007,Manzanillo,0021,El Colomo,0916,030,15,50
06,Colima,007,Manzanillo,0021,El Colomo,0916,032,39,96
06,Colima,007,Manzanillo,0021,El Colomo,0916,033,109,289
06,Colima,007,Manzanillo,0021,El Colomo,0916,034,51,152
06,Colima,007,Manzanillo,0021,El Colomo,0916,036,5,8
06,Colima,007,Manzanillo,0021,El Colomo,0916,037,28,114
06,Colima,007,Manzanillo,0021,El Colomo,0916,039,21,73
06,Colima,007,Manzanillo,0021,El Colomo,0916,042,0,0
06,Colima,007,Manzanillo,0021,El Colomo,0916,047,8,14
06,Colima,007,Manzanillo,0021,El Colomo,0916,048,12,41
06,Colima,007,Manzanillo,0021,El Colomo,0916,049,3,8
06,Colima,007,Manzanillo,0021,El Colomo,0916,050,12,50
06,Colima,007,Manzanillo,0021,El Colomo,0916,051,1,0
06,Colima,007,Manzanillo,0021,El Colomo,0916,052,25,86
06,Colima,007,Manzanillo,0021,El Colomo,0916,053,3,8
06,Colima,007,Manzanillo,0021,El Colomo,0916,054,9,18
06,Colima,007,Manzanillo,0021,El Colomo,0916,055,6,11
06,Colima,007,Manzanillo,0021,El Colomo,0916,056,11,32
06,Colima,007,Manzanillo,0021,El Colomo,0916,057,16,44
06,Colima,007,Manzanillo,0021,El Colomo,0916,058,24,97
06,Colima,007,Manzanillo,0021,El Colomo,0916,059,11,44
06,Colima,007,Manzanillo,0021,El Colomo,0916,060,4,19
06,Colima,007,Manzanillo,0021,El Colomo,0916,061,12,33
06,Colima,007,Manzanillo,0021,El Colomo,0916,062,21,56
06,Colima,007,Manzanillo,0021,El Colomo,0916,063,14,34
06,Colima,007,Manzanillo,0021,El Colomo,0916,064,19,55
06,Colima,007,Manzanillo,0021,El Colomo,0916,065,13,35
06,Colima,007,Manzanillo,0021,El Colomo,0916,066,21,58
06,Colima,007,Manzanillo,0021,El Colomo,0916,067,16,38
06,Colima,007,Manzanillo,0021,El Colomo,0916,068,12,33
06,Colima,007,Manzanillo,0021,El Colomo,0916,800,25,73
06,Colima,007,Manzanillo,0021,Total AGEB urbana,0920,000,731,1653
06,Colima,007,Manzanillo,0021,El Colomo,0920,001,20,45
06,Colima,007,Manzanillo,0021,El Colomo,0920,003,26,64
06,Colima,007,Manzanillo,0021,El Colomo,0920,004,58,169
06,Colima,007,Manzanillo,0021,El Colomo,0920,005,17,47
06,Colima,007,Manzanillo,0021,El Colomo,0920,006,13,18
06,Colima,007,Manzanillo,0021,El Colomo,0920,007,23,65
06,Colima,007,Manzanillo,0021,El Colomo,0920,008,7,16
06,Colima,007,Manzanillo,0021,El Colomo,0920,009,28,69
06,Colima,007,Manzanillo,0021,El Colomo,0920,010,54,126
06,Colima,007,Manzanillo,0021,El Colomo,0920,012,36,95
